aaaa,75996404866922495749963021992354359041740452350126598603006648594842177015891
abba,45414102523433505554606218256694781991267467787624701874849410520208249838205
acca,19989463376412843512532139112339754081721402164685037999880059591675317744675
adda,76008992654362476952596698354596535035339128731558875815123672588053700356948
aeea,1718894104697028880466496028549088798546789377553139965835924644887736344712
affa,110600136085813612345257768089274119047184799218510268039634895702747789980319
agga,98253826894506903935444214385225478059914706635905577986642812518845316212123
ahha,70457795159664956220965076422344418063408403156228450043208187005731736061420
aiia,42116831579259607703960120540008212248266652768774240184444448392560468836499
ajja,79103446749106616767646874524370821886267848273137375849471295557250982423336
akka,61131898641279617285123546059465745224100860189411644101938872710231373942950
alla,71297048921371075343153587233837011883119298900784989457396631767738132591164
amma,82614709330776625717767386214020644455872423456875721920595622652758030277118
anna,106834080685532531087541862289830235610135715989060526259571581253614639858827
aooa,90605779821680620398084480969883407562879150917234512760616323977699699538098
appa,110397216646830211496479992050119442816497058823113654460249527575758614145968
aqqa,111036612491413161348175964884370780671968335152508581467675495048327567223960
arra,65659794803557157556638907585381093259608727552582957343088516215062284189516
assa,15249127450704945377604005722423975820962979965593788983771854795634942406504
atta,37275336312142203761411356582910512540330623889024645482365281713723715180235
auua,106084339088046758622320365740491197710633697147395576759344230031810431033466
avva,80312536593941418123416845886616067036282001491283227775987871995725806239039
awwa,106003024375680156939868672813045888193524789898472263966626727330576161242593
axxa,6497795253487171879323381868671941416567688269460694318333515931231142923824
ayya,102012003453890752239023771718952420047721477386586892671886809947028792729087
azza,28317448394817430922245925892980664220837543708648162256529581075010659015805
baab,111158617269830444005572499037742112064970349047285248077952968392414849502148
bbbb,105576221640703527927312993444025637644307540491811379635342508566672795990053
bccb,44900037572443144139197943703293929425593846097155032255558533260106623006462
bddb,6384128453594816421350262312475446400896583364646001842971633245393228949454
beeb,5806966077300639793590280173427057828811885302623077539690675781660043893746
bffb,57916199088050979807330407485590629585388000424028063094437539759963898842488
bggb,103789042749560056797114663296215721943873204460291477372381636182089939035624
bhhb,95895954804809437946239533197784224342607782897264476911426257796907758218654
biib,18408722622782111646975891951187283157032028201981840813809836885274274536588
bjjb,98661550832903958004113523169535790340698342439651468241451807401365408671402
bkkb,8034385901304378295477421107880981288140396322581968806704450007377754007626
bllb,113185147081861281951215254971281591109884318161170997149274090815078278687364
bmmb,36599107948685313330667097949311064489119878614636617418953678494596880610660
bnnb,88879510915084800621120094830012083571359484807212116614536233114910894027656
boob,28904459340778590537010388871403253884020295105797202138548968040270943313816
bppb,50375939440233314383116799498919976691987689223515179511171300231547919017989
bqqb,56103669114615638514882330860084362310463112639194287175352414725792586071545
brrb,112246698284281382119667630010721907406886160850464644246155882070145771029480
bssb,77483494258396763747396311472581094828906052414314106136968996009105949498373
bttb,39049677239570032937586093188656122034988577039473528691331912537477563063313
buub,111205470922183196472617184953698511467942135792442916015002452723216261069971
bvvb,44322270674607298070603091457866400852372611825257487699842082017672935298635
bwwb,73889351319345981136476451785081471837362185763593583689850341188268776858151
bxxb,71441598341100262784846208660432637595542117519815485721420033673418697258744
byyb,37649356847731470618188712010542795056666967287354105161364867301815693982819
bzzb,20451816391135507431776889182985595632414017571675628777311788477664767554780
caac,49834967322008117097868667398546349606521645312346132336238188452542450722768
cbbc,17861509612793711962562453631859980873235580628829504435273049576243662416251
cccc,68894392651519662501654670857831902120740332926352919668338290693156669181230
cddc,65940278416423882162226647995154963757746212757532701978734203666292596141593
ceec,21601590135814875034910934968812472308050635022470450739923824840681976474010
cffc,68592357082766489435515993674594431588142316434325910419148660402062065926856
cggc,2340890620186452007174163404305726328389893561698798773472302855836078448976
chhc,90883484063642124263988134807201451598802486497399896021155490081812130430941
ciic,19470662230726789832291895789650001981264929012407868792013628605030052640367
cjjc,6476238411923061262329523628709804577728302099265379381277724962725076471367
ckkc,104813760237999753601469782441362517522184299020225371727259206482596577599714
cllc,53106842513490237433133564638980247500281539695459527183117274404526242478093
cmmc,96093388144039928953461586347113733182773018648638726946349100373608736109997
cnnc,94259774998656685207260801010651277210651569695333910703270446790946137587824
cooc,87466038114267304551374182569887672348235382857928730121561837963385403768249
cppc,29003823922620087908905861105228446679410645215318868479027301801618736805691
cqqc,39822308780066831086486110879845000814429992770312591225505192636482280089193
crrc,102787376660270180097721441585492536784826155216063554228060594774965244318183
cssc,15520414370714114212493431535371329980199119351359915591337718045286681742758
cttc,30097462759826557502231220197955904630045803764134801607996831323747947698490
cuuc,47817925945185846635610651010812775417370867266622611404531537374492140928515
cvvc,93271100209573226147267257520462023072911756779095128055854671356430186796365
cwwc,55937230229687753796288118936876250900472966764066578188834921691997655509477
cxxc,70929735722687301212634971686634984680882896427451829728747090544670278592963
cyyc,67335541996203071329674480327024150749105609667484145549549945528538382516010
czzc,51734755364232431688625037837588945552447163063509100239626685372360407952485
daad,72319421798284975524660034045854438248751183271324130019411820290597896244124
dbbd,56085796957524782771111299960819269881263764293726957156953927152069603657037
dccd,114608593364536122359045987132478317518230284113257356352713446381208198698234
dddd,52321434614799584608674234408930547657059267212848588029247976736451514405939
deed,74231441136320441329063461085395015046787257899181858928178156891011971646725
dffd,98613828036685025399029721584894499471947116693836773879949595621930933921589
dggd,75628359904646591030759431374931827903286959697863659973101638382036505034567
dhhd,4156282258276767695927040565956979965256233625819609811765174230126053790641
diid,68693923537758211600113238981038985766128319670837252631144047167611959917200
djjd,18532583261197969635466350790520328270716692667002967161903249321376049278465
dkkd,48866316349564368403368191411752212854332674072248919205103220762916746670550
dlld,17909823317996811696321527260183781235252681155164360228732102422834415328748
dmmd,108693552751731389100031802331458074538748886147592490869732195719049554790289
dnnd,59597683874646102905215812619198413896866103724493142107610467280248659404918
dood,2422403884340503942678600789389860466864808276223326508354390988177352867341
dppd,112427282080816392666553592968660172549803520951374084410692405801693000160987
dqqd,40350199695526349904680658981611363052274262780801011275476117157621878287783
drrd,79207944748255183272716054002121480703962294992967152433457863593731565444588
dssd,6343342436745081157096155341108076730452195056343849194900540613855015041840
dttd,72225095005440117861410589930882251739855109811150494498263932241841446193288
duud,77321638079196555840978812014427702029604837974757547304952902606714419137813
dvvd,107667216626554924363119326486146661107409120550148761599927813960857871991426
dwwd,36901780039772963390936265618946540395503060492362236901289396782040838353961
dxxd,79363119065117010360771187180083227961574243996197717021782807704943973025244
dyyd,112799672493444263186808338907439098288169753162628111442608080827211142842802
dzzd,29248342087969883840993192467622963801026977847329676196261216161869316200539
eaae,54416191227398814571872597307756078714535076127315842961434663037099378499042
ebbe,70252671569789898599345326197539992300339847084243459901431789026476807277484
ecce,53358993202170948671210251821011384804316287520698579349896575713547663174679
edde,67045009871497445768927840504213328813813936665540990167481393223181530336249
eeee,48168973575618690655258733435762182454542843119932180408942684496357176537226
effe,22009820987302663380016677075413592797572986327072626645757921427235031554304
egge,100529647265196009853801699395347486624026806095945407696838991983163178944034
ehhe,64825796604756721805444919815609777018165881399589275862414819003671305011149
eiie,59506483493554199858150572524218175559518541694921825075077400283191438557616
ejje,42546563400714065907057828814752032058132973047616389902908027948247477620107
ekke,32925756015888954167745735496655274699747254525788999681115007941333953129492
elle,47993433649433676773509491880013457129335254171497021909570546607860058091497
emme,65025266706700093600056181314931998246338506949351653079099750054310424835689
enne,30573329378800920713451975820457549911921117499669463406541707571613191517044
eooe,12722687372638842811931037781043554100941334817652142508824263468776916321093
eppe,10280599772125711760504920293585568752534489897348496397730831937047512506371
eqqe,40946904882154087649605737454087505130147734925532915964963144206706655798703
erre,18297460340098165718321478249668262429749450217484637808860926565874137979922
esse,3156583737441519476309664844498074457494933348671394423302687991594921285750
ette,19389383965039032570112949596856532155925986453447034944232008098471433814550
euue,39824060052458348295316169937578806326264468128409212554335495738248207126611
evve,76989118818586958501225712603897170022484163083894812715755002678610008295464
ewwe,67823565924244182285541315847700435738766069635132520639226249732629922081780
exxe,108381949185589744329616026689965678004081584372928792829378452870552404176729
eyye,84539388858196227275722236401021184384153951877548911434124447702278796319476
ezze,64465408214945632149965885424407717941339648533584093137204643947217184144142
faaf,65723305719264330134685438428615685016491396837857559712112264544170126922803
fbbf,83968775480915036401358842092475907476766222466446035239198838179539825281146
fccf,3332255681832168762849344104391735938242647222998001115465804247753875396227
fddf,70648842601989127883547843188037519834443842133790331180397195318873757994905
feef,27298735744339347388176674108218644486089782604239831965818162466949524255814
ffff,113673590140400064594145646491509155539714648428475070696482988311686737920207
fggf,56132096135918801910127694495267410384069115317828020020241442951290889952717
fhhf,38546811826411625603591868621403850321737534375194965753990054724329312348371
fiif,44893982860558922297745836562411002763444983713699247176224801049747629879277
fjjf,58992077902563888857105034720353444531246643601065654887275716578362260349239
fkkf,4856504052156282160978320312049469851680857943433736719353102436916459747201
fllf,12407097311236562238178782669919939779666239485563602154027967639092737376790
fmmf,111232717266771482438688339618587840023122067969889050692812667314899145034769
fnnf,34445054962255123675407763344048929280013320220840943490463380788287530137872
foof,38841806877550894211163376735759964159322414742484590127764774386346491815907
fppf,72671054750028231292481895445333137425673210064700371689132145169447147302578
fqqf,53093992706267431720069052126726052089471602610160868834709555064216072886398
frrf,114638144278140483468892542192339880159495931426381655585309785082229537818049
fssf,17183767743113701474488685362627663413222396513893726654555905149441664789508
fttf,67508140692397403976371076499570270740305673627424831941921366702477469550749
fuuf,86329346854733335652964849285235461449421309567801183879042507619779717346573
fvvf,101337447246027070697242873118658599680154958413698594772463528853982688798099
fwwf,109840300783420372727442831750604590681056273547123840988028031453930658015214
fxxf,77568571899393626326084841836982642821173393666960449049073341053896252362570
fyyf,98665156671438914375238660331055190616525974379718139647220803742791641132404
fzzf,76354813777430660594309620096224367635212174901000755465636885377783154312248
gaag,28528075179991808875684113100467254690267361572529860811979638895520745003349
gbbg,104455936319370258519302950606564572466868332563197846995003768677011899731781
gccg,64059440190264438937073162389322248557376666174352368422408783359714859434347
gddg,101890341240840150883408778853576442610419234708545927836362276367895085716470
geeg,78863641968255537318884942630061928382940252350495010800096324246251117844542
gffg,1984609171568051828267459025043630839038764331775280458699378825366192955539
gggg,35403705497156134990281220470644695861731180352568613643762586970786504773352
ghhg,71412021804727199652327573868106645193517620328928963162004442602130733570608
giig,96166548119716575860818794143911297608575902063759097364808786330277669804867
gjjg,22200621003956785775127171089187688541102564807187439734553296599654185106214
gkkg,45855638474040310353547750781343351009579354654857828631755460825831416613738
gllg,84385106554813746857849456685993845315955900103461886052825822197953230576152
gmmg,91712344144162298015968238897520362194107528304860938406787533655300643525445
gnng,103751483061350200040590434123763466061830520127356268812668865127010038506258
goog,45239334069589518051194419429342976958771257056441834617985359203974087078332
gppg,18128177730824768938318145450223858668590152820261297543808444226723748133809
gqqg,93963908720603208102812841362123032382497303880961820287314781177008907891086
grrg,32648257332194514118466764892902872758115978390476855083332212581837186259510
gssg,70229910278007714399464229412566205685837304870619496951587666289671762577995
gttg,95163548036463072336334853666014711843534331374598866042542372932827862936328
guug,91484981451006190618146006793065784462368629264441770603609446700588402092856
gvvg,43859798810223349721103139310783135431271038904342265147790035117736343415927
gwwg,8315880005087907322416562122119267393355189760430637027564630682741099343817
gxxg,41075902527385875990416449833614994887222345387132878637545497097119994394407
gyyg,3876872866056653441218044022815004862490250549527138505840497296547166959541
gzzg,34695560353563350143602843060852749917414916158156093764971660795709418315750
haah,83931573981343758930627119388504356889115609818078824269041183564347920826181
hbbh,54380466385013928426473098285364793190643022529063885763409000790730698477337
hcch,5580028695523927178975588928626046142090284914711157120993861808606472884543
hddh,94117493794697629447706201080087580295461753292596256118535832945046270901431
heeh,87176506212134658487956687566336549884938101045053862448800715037041467072125
hffh,69847988349975412270856386525633364211742574604252139769564797152124668908259
hggh,110523586837337783127383261412256463684549334433522622262093434337206295974654
hhhh,109306121572960696671460584920581906195411975931534230923398267088578357989174
hiih,103734257373994106228500249832894220916552754211414528379640906707977784910982
hjjh,10711281382733342965668227113644579965310002565396499588713458857599637748202
hkkh,54625028294385472436237377122427525255796587156736184410274072514140366162250
hllh,12325294795848117199992256682764324633954965572459654621995373333115873848896
hmmh,29870322053012466772419839979042424702868628823800672148494530533997771855517
hnnh,53246817760109183130893725288949459394499998832958495286676563532900366614666
hooh,51697111713134005264707612579577125180762053781741509087344789947996942854034
hpph,108509907258697796134712717823992185282074960003257630483095841659076079625197
hqqh,22084793164221488589418787749732286857904692738897479945510785229261127798716
hrrh,24716740716509252276624174549290398615160420028598631393403605177425920330703
hssh,23922139035224515515945048384413447455999330520916399758385986340745178218673
htth,78789040596150349095785468194280158004159520899436444624332094499930818473130
huuh,114396939349275034411098730355683130912423525022433468557824129141859688485726
hvvh,93742720794800474309204782069918391214748753004529022841680558699370040394847
hwwh,29282652753889268297454630819163704849706784068601847912171983123170086227179
hxxh,104424899780556153495563190871913711908512288908282922977408360732811081709815
hyyh,55220892533009543853522459465715454762261794560396899411166884667477974555074
hzzh,105839877429744641730519861818885340730018261600463034453712338929217034000421
iaai,4543337685819379708633924525175419389641740203592088568905947199626147021378
ibbi,40200238133185836438539305653928137236473737290873978087946216236869593740962
icci,109220547012962197902216118479189249599765136744857962815054865162716156816525
iddi,16211907196973830187465051247021744848314142155886198132198046556850128031371
ieei,72790710472249546891101339880886514512499013979130567534859692600962902436046
iffi,43221353630838676310865198526385326674902288109789117668379780337202365964209
iggi,61442441585140352781166069140810409946382079859829493674507328818815557009311
ihhi,105419171422825339806596998566126250301315642037609669926595478178553848706489
iiii,64326907117027760009724151466000679900503650589033809538077282895391809107438
ijji,53376962313618333234645214290892670370114229341880517408908310144631002113751
ikki,89712295047339762785057831534567283645335470131109788485527927004740673805640
illi,17508917569028147172522391789131989217619400013937199753004504289727477967863
immi,107316512060050445439010107802100337519075089455373662929439698581343795142148
inni,75912430734194014647132564343608572476417281428822011272273064117263056944883
iooi,96240588455432285496957657873068846295862509653314184523138928707779612413525
ippi,102287054705157644684063549973622072523456393338303009063244931108214009163151
iqqi,23877615551515193744932573924039431902956238084111469945116269762857627242470
irri,4739351622531828289208845972699064103591078340066212972013402454841861810919
issi,83067257019258520712623572674079479929674246347062722014188388707457094717789
itti,75487813088749612553155663734008186496336384971640067185140463367430597100407
iuui,112220852822222871146555057838998271992012707526646303739144306776747243696111
ivvi,92947926814962151302085762174735233154653234190086856541775924078635777932074
iwwi,28814348727960264582802765217547926240262616705783267104795642611659068267548
ixxi,112058689041170955051868337269815265297055460325181979522570213925760171475697
iyyi,63609983625298825600188351218472074495005444589354631803365369847883796215564
izzi,58982630105195901262506834026732384526874839970137041710614816340362534262570
jaaj,25902618044842719536002624460672720717826051759300558363418204801886169935340
jbbj,39379451171684255287208972366890973954959138066555752425293429512581692495955
jccj,69925938155513798689766382092249484723517717693887622023947244911556266316865
jddj,22475389157435153026764122763070081940015769294512256553815304580985041302672
jeej,104869039090803450088065120160658550794973585209214564593840316291314861903474
jffj,91570320163534826767242389635548796664542736606045195817657022770119942794081
jggj,72166052698591899938079432828110123876125323998614396859341254311848322156525
jhhj,13973976380178512667220442354840622269558437546823109150374567422590915077847
jiij,13225545009518148383954444084881313393235385992232484911428054897983606526510
jjjj,33840057096713021021065532659979140573310318279396669234274283558577835473874
jkkj,30928748709732333077036191441315250880706412495329624954881619519965712213602
jllj,32080855290689672448506874714665825354402121606520067274090921718582640363915
jmmj,72611330409252520533050666415944951393106049947455458389365610017540871834535
jnnj,75385769104116653913571178817393731140264489483631910639268815140956626179433
jooj,73888404340138837984103615970518446543919137756758888229155642172817467873261
jppj,11648103720549752430155214569613679448450536661006448212058586010703471950594
jqqj,60709195948938357578493667792541237325950093093895888278938248146543980227182
jrrj,70813898491665871134383100200831066503582225927453320221109718195191812362685
jssj,92077479872390510040026564517134810596879511195620816093550321768610529359263
jttj,83772616982152556477285266061687624770807089559821176882629188098728015283432
juuj,71640536295069417358137786666116044246179543043090476782680222649714311713134
jvvj,57550594329857043001337011165959693673159685771795230372094988991221711395232
jwwj,35131422503299118980601508527800292674437264957988591150792351830618853357229
jxxj,71580084595188051758562494794240254142520322412148542937907525401885906510791
jyyj,2853568859939598058820221959986859130998933843639096022495909136966594060124
jzzj,32996537905923223114969055406612247472581376092332948645382046115604106995079
kaak,15694777974863044507342003562072763434649365571679245359010018491666148210703
kbbk,101869727931490060172458158282007008567305428048875186671318856693351432555681
kcck,39641904654560934132915035705517518198336164608310216108398203817123553849299
kddk,31519258372873648594474747163621078817495069160519181392253103841124618136292
keek,16175303115595139153721526659625261629981241029656763804761911665930776356555
kffk,20551323823319299013751257184950337528662075687354130632161316315263811330069
kggk,6399741329782476176289689698907533000932424746337581001945209967121354951026
khhk,14815551651568778951321905332853690694734788126372809479456249212729264606424
kiik,28206111491382953303035613874349747114574305480584899701450867069383467532391
kjjk,56537588088405849544961348561993643608238804724083226757767650595313036491770
kkkk,36800503069200925320399005594119566774436457776371809489377079851901720194590
kllk,2064753795288459311507214502808083963256004987303877578035973595473738483654
kmmk,100231551881377922166836717713631455983469475082332990768466132807643474871551
knnk,95544183744406077754416380707181813897074596626105785088549100295036838031986
kook,16973795273488993416638580830232615655176223742461374490835177727733079578187
kppk,105602927245461254544700861019969551417685372484664808978267577508352888649328
kqqk,25524764659170897257198378369474153488681021051329655605784818417591325684445
krrk,72751434234989263429748779287837600711126255353375856582215875329241669378420
kssk,21166037989844531266625978667919649374538330944691689702839410629740428698129
kttk,83400959085448583324348664999575487237006050178503920927371344919260074870593
kuuk,10630302012399850978942933570508286675986953382069239116195117313033799853418
kvvk,89555694089806163250939147255660057867610474455790654279211709741828528517894
kwwk,91140328460603436358798422487940912980628451054454123435428942536024768670002
kxxk,57128303714976876300268035490655890239634130893288580152564502645464197955955
kyyk,94638327859642140191693435252699203421844231883379648644038613055878482086895
kzzk,45103059102008877956428391893011089972857335005714382184718291237648267520507
laal,43775895594501572866570853178121382019500222363904747512669970533998720448139
lbbl,94624878447098996136690982802226807782318298926872588969345763813756880281468
lccl,84144508842527927928733308662992088725545303482343652721950840289962562612905
lddl,55722403939341743493819837374890641410208201005541975862428154173626013568884
leel,8792889276974332021887153099511854251732583278508505375595556741484511490473
lffl,104267156919673740041599360846613686758156859365232949175951043947916087362670
lggl,78691318846473797250689128918730533698996146949245547448579233004951491612357
lhhl,102772276051932684483994520766486099368800667234429327301962486311779804076761
liil,105688337796555378257499906471037917259238750293536787119058932411497696708438
ljjl,59036135463700157209349061696254749132943520831996240198243458593574789107551
lkkl,43026904713276752323761184744618002558708014845820314003831754630819142860729
llll,60090288402820116089404271571883847589113058796200236913414848377842088045712
lmml,27270243847434778012534592243426336929007348453485646240686175162363136474292
lnnl,108487161436514534364719863672145652123018791123604800673149999304444080561418
lool,78692651945875118652857755609353156551679332499478803406572389219668178834014
lppl,94477278368330246740545589826889234183055434682785501591880438290479410745742
lqql,7422341100241546110820513301028552421213350842838530746831947433889284239549
lrrl,69020891955130610391870532174227432488090284921118181320572779541152794550324
lssl,78779519880615569550817126875408405462152476983414081257030529688907888373889
lttl,102124666910296990904800441939734333034994626994932453753972908134488746080441
luul,18208830157825555113169735072752221168484587112273658824422563368364363653428
lvvl,10722493272317208420482376550050568537427897026579784777444123597084354940076
lwwl,50734353308929639956135720645272057394753611658714053601937984452660312085925
lxxl,24092322088647773455124846181050203893247075658464189383808756716118937584053
lyyl,108146188272086208554678939225458790643968098298854082276197555141875834516426
lzzl,92594252505416338452985732106062562195768321685921077769584154430686536740311
maam,41336277484275696637517714817588684627271141410464311590383296014020931743274
mbbm,67525041024515850453915595947031101271885988034694948660266625329631007051802
mccm,75694915002521390471712194178345356782382292041523977759780050227231366627009
mddm,109923401426739065580973723163639633740010854407313601836684597997464673464670
meem,50174240483531202194161256008544483321744486125217660250257690839750742958877
mffm,92297022413855814649610297960688982074091112819784717788820097589224883554801
mggm,40825781031711941021122351362906228715736352023746597052974537272546779902562
mhhm,66153005723352626376994553211462882334035589037224132541581086882519124505910
miim,29353669894755010652444998475416394448253242867816681341793381515787087161406
mjjm,114031674618720735618560885027754769098644067042325783390745190915663263443187
mkkm,90192982894763689737445955109999725502252531622803118494208670955591976102892
mllm,63247589340453270384248839432069631727924639388914943115467830124852207180712
mmmm,24346663533299986203145522500278981368437460723435986363719458993878482599964
mnnm,104242878972980870542259002124182181459534881133275734914366492610369276698736
moom,61993600051071021141135333044191604697798268332278663773857702558287707761166
mppm,14395724057383812683721497611344502842110240766438318473947540152026970970351
mqqm,1086570154029608764720787280182196673552422597639562926038509875847324726590
mrrm,84195779893178331620615282199387032586407810032514422296325161445947942657712
mssm,33919646258654480282963380943796135344220900811687478118306028845349058474242
mttm,58971838307743084918571105232170422458880593489325987061562493032303840352494
muum,52431550575570162890583333197120536196401987510899411151699582085306508631519
mvvm,84380572629523857987590027008980472356626569209155816800379179268978914716603
mwwm,31384589300484975627056613038624943838247162174025847510431767766407989449963
mxxm,112316187376029118418079741063679425897196472349266916719012032413597781878714
myym,10687018415699388850826062048279752079856427537919106245375837737733564459484
